Date,Item,Qty,Amount
2023-04-03,Regulator,4,1200.0
2023-04-03,Yamalube,3,750.0
2023-04-03,Electrical Tape,1,20.0
2023-04-03,Flasher Relay,1,50.0
2023-04-04,Battery 4L,1,750.0
2023-04-04,Brake Rod,3,150.0
2023-04-04,Bearing,4,440.0
2023-04-04,Battery 5L,1,840.0
2023-04-04,Mirror Ext.,1,15.0
2023-04-04,Fuel Hose,2,60.0
2023-04-04,Helmet Hook,2,200.0
2023-04-04,Helmet Freshener,4,800.0
2023-04-04,Seat Cover,3,300.0
2023-04-04,Throttle Assist Carbon,3,270.0
2023-04-04,Flasher Relay,4,200.0
2023-04-04,Pito Curve,3,150.0
2023-04-05,Throttle Assist Carbon,1,90.0
2023-04-05,Bolt Cap,22,2200.0
2023-04-05,Throttle Assist Carbon,1,90.0
2023-04-05,Tire 90 x 90-17,1,1050.0
2023-04-05,Tire 275 x 17,1,800.0
2023-04-05,Helmet Freshener,2,400.0
2023-04-05,Interior Series,1,160.0
2023-04-06,Gold Bolt,7,350.0
2023-04-06,Throttle Pipe,1,20.0
2023-04-06,Spark Plug Cap,1,30.0
2023-04-06,Castrol Oil,4,1120.0
2023-04-06,VS1 Cleaner,2,560.0
2023-04-06,Coolant,2,300.0
2023-04-06,Engine Sprocket Lock,2,20.0
2023-04-06,Bolt,12,120.0
2023-04-07,Fuse Holder/Box,1,50.0
2023-04-07,Tail Light Bulb,1,50.0
2023-04-07,Motorcycle Cover Universal,1,187.0
2023-04-07,Motorcycle Cover Oxford,2,1980.0
2023-04-07,Motorcycle Cover Universal,4,748.0
2023-04-07,Interior Leo,2,300.0
2023-04-07,Tail Light Bulb,1,50.0
2023-04-07,Fuse,1,5.0
2023-04-07,Tire Sealant,1,100.0
2023-04-07,Brake Rod,1,50.0
2023-04-07,High Temp. Grease,2,100.0
2023-04-08,Flasher Relay,1,50.0
2023-04-08,Repsol Oil,4,1400.0
2023-04-08,Volt Meter,1,150.0
2023-04-08,Motol,1,150.0
2023-04-08,Throttle Pipe,1,20.0
2023-04-08,Interior Series,4,640.0
2023-04-08,3-Way Switch,1,190.0
2023-04-08,Knuckle Bearing,1,150.0
2023-04-08,Bolt Cap,16,1600.0
2023-04-08,Chain Takasago,3,1200.0
2023-04-08,Peanut Bulb,3,60.0
2023-04-08,Seat Cover,1,100.0
2023-04-09,Quick Tire,1,1780.0
2023-04-09,Havoline,1,250.0
2023-04-09,Throttle Assist,1,35.0
2023-04-09,Castrol Oil,5,1400.0
2023-04-09,Baby Bolt Set,6,60.0
2023-04-09,Gold Bolt,6,300.0
2023-04-09,Osram Peanut Bulb,2,60.0
2023-04-09,Battery 5L,1,840.0
2023-04-09,Mirror Ext.,3,45.0
2023-04-10,Phone Holder Universal,3,255.0
2023-04-10,Zic Gear Oil 100ml,4,320.0
2023-04-10,Clutch Cable,1,130.0
2023-04-10,Side Mirror Carbon,3,750.0
2023-04-10,Honda Oil,5,1500.0
2023-04-10,Bolt Cap,13,1300.0
2023-04-10,Castrol Oil,2,560.0
2023-04-10,Throttle Assist,2,70.0
2023-04-11,Body Bolt Set,7,175.0
2023-04-11,Engine Sprocket Lock,1,10.0
2023-04-11,Foot Rest,2,500.0
2023-04-12,Quick Tire,1,1780.0
2023-04-12,Socket Relay,3,210.0
2023-04-12,Stainless Bolt,19,380.0
2023-04-13,Castrol Oil,5,1400.0
2023-04-13,Tire Sealant,1,100.0
2023-04-13,Pito Curve,2,100.0
2023-04-13,Brake Rod,2,100.0
2023-04-13,Horn Switch,1,30.0
2023-04-13,Motorcycle Cover Universal,3,561.0
2023-04-13,Phone Holder Motowolf,3,405.0
2023-04-13,Quick Tire,3,5340.0
2023-04-13,Tire 90 x 90-17,1,1050.0
2023-04-13,Throttle Assist,2,70.0
2023-04-14,3-Way Switch,4,760.0
2023-04-14,Helmet Rope,3,135.0
2023-04-14,Tire 90 x 90-17,1,1050.0
2023-04-14,Brake Master Caliper,2,1700.0
2023-04-14,Bolt,8,80.0
2023-04-14,Honda Oil,1,300.0
2023-04-14,Allen Bolt,9,90.0
2023-04-14,Chain Standard,1,300.0
2023-04-14,Plate Badge,1,95.0
2023-04-15,Chain Lock,2,20.0
2023-04-15,Tire 275 x 17,3,2400.0
2023-04-15,Side Mirror Carbon,1,250.0
2023-04-15,Baby Bolt Set,11,110.0
2023-04-15,Brake Rod,1,50.0
2023-04-15,Bolt Cap,20,2000.0
2023-04-15,Socket Relay,1,70.0
2023-04-15,Engine Sprocket Screw,1,20.0
2023-04-15,Engine Sprocket Screw,1,20.0
2023-04-15,Brake Master Caliper,1,850.0
2023-04-15,Seat Cover,1,100.0
2023-04-15,Helmet Freshener,1,200.0
2023-04-15,Tire Sealant,1,100.0
2023-04-15,Tire 80x80x14,1,800.0
2023-04-15,Bolt Cap,6,600.0
2023-04-15,Tail Light Bulb,1,50.0
2023-04-15,Bearing,1,110.0
2023-04-15,E Bolt,16,12000.0
2023-04-15,Seat Cover,1,100.0
2023-04-15,Foot Rest,3,750.0
2023-04-16,Peanut Bulb,1,20.0
2023-04-16,Volt Meter,3,450.0
2023-04-16,Baby Bolt Set,14,140.0
2023-04-16,VS1 Small,1,150.0
2023-04-16,Havoline,3,750.0
2023-04-16,Headlight Bulb,1,50.0
2023-04-16,Brake Shoe Honda Click,1,350.0
2023-04-16,Expander Bracket Motowolf,2,160.0
2023-04-17,Mat 12 mm,4,40.0
2023-04-17,Bolt Cap,15,1500.0
2023-04-17,Quick Tire,1,1780.0
2023-04-17,Horn,1,100.0
2023-04-17,Side Mirror Carbon,2,500.0
2023-04-17,Fuel Hose,1,30.0
2023-04-17,Flasher Relay,1,50.0
2023-04-17,Repsol Oil,4,1400.0
2023-04-17,Bolt Cap,5,500.0
2023-04-18,Gold Bolt,11,550.0
2023-04-18,Zic Gear Oil 100ml,5,400.0
2023-04-18,Fuel Hose,3,90.0
2023-04-18,Socket Relay,1,70.0
2023-04-18,Battery 4L,1,750.0
2023-04-19,Honda Oil,3,900.0
2023-04-19,Helmet Rope,2,90.0
2023-04-19,Motorcycle Cover Universal,2,374.0
2023-04-19,Tail Light Bulb,2,100.0
2023-04-20,VS1 Cleaner,1,280.0
2023-04-20,Bearing,1,110.0
2023-04-20,Engine Sprocket Lock,2,20.0
2023-04-20,Volt Meter,1,150.0
2023-04-20,Tire 90 x 90-17,1,1050.0
2023-04-20,Mirror Ext.,1,15.0
2023-04-20,Gear Oil,3,240.0
2023-04-20,Helmet Freshener,2,400.0
2023-04-21,Gear Oil,3,240.0
2023-04-21,Osram Peanut Bulb,3,90.0
2023-04-21,Quick Tire,1,1780.0
2023-04-21,Tire Sealant,1,100.0
2023-04-21,Spark Plug Cap,1,30.0
2023-04-21,Tire 90 x 90-17,1,1050.0
2023-04-21,Mat 12 mm,3,30.0
2023-04-21,Throttle Pipe,1,20.0
2023-04-21,Oil Filter,4,200.0
2023-04-21,Allen Bolt,5,50.0
2023-04-21,Horn Switch,2,60.0
2023-04-21,Repsol Oil,4,1400.0
2023-04-22,Fork Oil,2,100.0
2023-04-22,Tire 80x80x14,1,800.0
2023-04-22,Gaskit,2,300.0
2023-04-22,E Bolt,8,6000.0
2023-04-22,Brake Cable,1,120.0
2023-04-22,Helmet Rope,4,180.0
2023-04-22,Helmet Hook,1,100.0
2023-04-22,Body Bolt Set,8,200.0
2023-04-22,Horn,1,100.0
2023-04-22,Brake Pad OKM,1,120.0
2023-04-22,Spark Plug,1,200.0
2023-04-22,Phone Holder Universal,3,255.0
2023-04-22,Quick Tire,6,10680.0
2023-04-23,Fuse Holder/Box,1,50.0
2023-04-23,Belt,2,40.0
2023-04-23,Battery 5L,1,840.0
2023-04-23,Motol,1,150.0
2023-04-23,High Temp. Grease,4,200.0
2023-04-23,Axel Cap,4,480.0
2023-04-23,Headlight Bulb,1,50.0
2023-04-23,Battery 4L,1,750.0
2023-04-23,Interior Series,1,160.0
2023-04-24,Castrol Oil,1,280.0
2023-04-24,Brake Master Caliper,1,850.0
2023-04-24,Tire 90 x 90-17,1,1050.0
2023-04-24,Motol,1,150.0
2023-04-24,Side Mirror,1,240.0
2023-04-24,Stainless Bolt,7,140.0
2023-04-24,Battery 4L,3,2250.0
2023-04-24,Volt Meter,1,150.0
2023-04-24,Zic Gear Oil 100ml,5,400.0
2023-04-25,Bearing,3,330.0
2023-04-25,Throttle Assist,1,35.0
2023-04-25,Foot Rest,4,1000.0
2023-04-25,Chain Lock,2,20.0
2023-04-25,3-Way Switch,3,570.0
2023-04-25,Chain Lube,2,300.0
2023-04-25,Battery 7,2,900.0
2023-04-25,Oil Filter,3,150.0
2023-04-26,Spark Plug Cap,1,30.0
2023-04-26,Battery 7,1,450.0
2023-04-26,Spark Plug Housing Cap,1,30.0
2023-04-26,Yamalube,4,1000.0
2023-04-26,Quick Tire,5,8900.0
2023-04-26,Brake Rod,1,50.0
2023-04-27,Fuel Hose,1,30.0
2023-04-27,Tire Sealant,3,300.0
2023-04-27,Headlight Bulb,1,50.0
2023-04-27,Knuckle Bearing,1,150.0
2023-04-27,Brake Shoe Honda Click,2,700.0
2023-04-27,On/Off Switch,1,30.0
2023-04-27,Allen Bolt,6,60.0
2023-04-27,Fuse Holder/Box,4,200.0
2023-04-27,Headlight Bulb,1,50.0
2023-04-28,Helmet Freshener,1,200.0
2023-04-28,Throttle Assist,2,70.0
2023-04-28,Osram Peanut Bulb,2,60.0
2023-04-28,Brass Wind Horn,1,100.0
2023-04-28,Throttle Assist,1,35.0
2023-04-28,Regulator,4,1200.0
2023-04-28,Headlight Bulb,3,150.0
2023-04-28,Silver Bolt,7,350.0
2023-04-29,Seat Cover,2,200.0
2023-04-29,Knuckle Bearing,2,300.0
2023-04-29,Bolt Cap,13,1300.0
2023-04-29,Shell Advance,1,330.0
2023-04-29,VS1 Small,3,450.0
2023-04-29,Motol,1,150.0
2023-04-29,Phone Holder Universal,1,85.0
2023-04-29,Unerseat Organinzer,3,390.0
2023-04-29,Throttle Assist,1,35.0
2023-04-29,Allen Bolt,22,220.0
2023-04-29,Carb Cleaner,2,300.0
2023-04-30,Volt Meter,3,450.0
2023-04-30,Brake Pad,1,150.0
2023-04-30,Tire 80x80x14,3,2400.0
2023-04-30,Honda Oil,3,900.0
2023-04-30,Quick Tire,1,1780.0
2023-04-30,Side Mirror Domino,1,150.0
2023-04-30,Tail Light Bulb,1,50.0
2023-04-30,Regulator,3,900.0
2023-04-30,Motul 800 m2,3,945.0
2023-04-30,Motol,2,300.0
2023-04-30,On/Off Switch,2,60.0
2023-04-30,Expander Bracket Motowolf,2,160.0
2023-04-30,Osram Peanut Bulb,1,30.0
2023-04-30,VS1 Cleaner,3,840.0
2023-04-30,Gear Oil,1,80.0
2023-04-30,Regulator,3,900.0
2023-04-30,Motol,2,300.0
2023-05-01,Regulator,1,300.0
2023-05-01,Foot Rest,2,500.0
2023-05-01,Axel Cap,3,360.0
2023-05-01,Tail Light Bulb,2,100.0
2023-05-01,Petrol SB 100,1,80.0
2023-05-01,Tire 90 x 90-17,6,6300.0
2023-05-01,Switch,3,600.0
2023-05-01,Mini Driving Light,2,1600.0
2023-05-01,Helmet Freshener,3,600.0
2023-05-01,Switch,2,400.0
2023-05-01,E Bolt,5,3750.0
2023-05-01,Interior Series,4,640.0
2023-05-02,Petron Oil,1,190.0
2023-05-02,Bearing,1,110.0
2023-05-02,Headlight Bulb,1,50.0
2023-05-02,3-Way Switch,3,570.0
2023-05-02,On/Off Switch,1,30.0
2023-05-02,Volt Meter,1,150.0
2023-05-02,Chain Standard,3,900.0
2023-05-02,Battery 7,2,900.0
2023-05-03,Helmet Freshener,1,200.0
2023-05-03,Unerseat Organinzer,1,130.0
2023-05-03,Battery 7,1,450.0
2023-05-03,Tire Sealant,1,100.0
2023-05-03,Tire Sealant,3,300.0
2023-05-03,Brake Cable,1,120.0
2023-05-03,Switch,1,200.0
2023-05-04,Coolant,1,150.0
2023-05-04,Regulator,4,1200.0
2023-05-04,Bolt Cap Gold,24,2400.0
2023-05-04,Expander Bracket Motowolf,2,160.0
2023-05-04,On/Off Switch,3,90.0
2023-05-04,Baby Bolt Set,13,130.0
2023-05-04,Honda Oil,4,1200.0
2023-05-04,Fuel Hose,1,30.0
2023-05-04,Helmet Freshener,2,400.0
2023-05-04,Bolt,8,80.0
2023-05-05,Plate Badge,3,285.0
2023-05-05,Coolant,2,300.0
2023-05-05,Brake Rod,1,50.0
2023-05-05,Brake Master Caliper,1,850.0
2023-05-05,Fuse Holder/Box,3,150.0
2023-05-05,Quick Tire,1,1780.0
2023-05-05,Throttle Pipe,2,40.0
2023-05-05,Switch,1,200.0
2023-05-05,Throttle Cable,2,400.0
2023-05-05,Socket Relay,3,210.0
2023-05-05,Expander Bracket Motowolf,1,80.0
2023-05-05,Horn Switch,2,60.0
2023-05-05,Bolt Cap,14,1400.0
2023-05-05,Spark Plug,1,200.0
2023-05-05,Motol,1,150.0
2023-05-06,Engine Sprocket Screw,1,20.0
2023-05-06,VS1 Big,1,200.0
2023-05-06,Castrol Oil,4,1120.0
2023-05-06,Quick Tire,1,1780.0
2023-05-06,Seat Cover,1,100.0
2023-05-06,Switch,3,600.0
2023-05-06,Tire Sealant,3,300.0
2023-05-06,Engine Sprocket Lock,3,30.0
2023-05-06,Throttle Assist,1,35.0
2023-05-06,Osram Peanut Bulb,1,30.0
2023-05-06,Chain Adjuster,2,100.0
2023-05-07,E Bolt,21,15750.0
2023-05-07,Tire 90 x 90-17,1,1050.0
2023-05-07,Brake Shoes,1,350.0
2023-05-07,Coolant,2,300.0
2023-05-07,Unerseat Organinzer,1,130.0
2023-05-07,3-Way Switch,4,760.0
2023-05-07,VS1 Cleaner,4,1120.0
2023-05-08,VS1 Cleaner,1,280.0
2023-05-08,Motorcycle Cover Oxford,1,990.0
2023-05-08,Tire Sealant,4,400.0
2023-05-08,Brake Master Caliper,1,850.0
2023-05-08,Unerseat Organinzer,3,390.0
2023-05-08,Bearing,3,330.0
2023-05-08,Fuse Holder/Box,1,50.0
2023-05-08,Brake Shoe Honda Click,1,350.0
2023-05-08,Quick Tire,1,1780.0
2023-05-09,Flasher Relay,3,150.0
2023-05-09,Knuckle Bearing,3,450.0
2023-05-09,Battery 5L,4,3360.0
2023-05-09,Battery 5L,2,1680.0
2023-05-09,Peanut Bulb,1,20.0
2023-05-09,Motorcycle Cover Universal,1,187.0
2023-05-10,Battery OD,1,750.0
2023-05-10,Throttle Assist,2,70.0
2023-05-10,Castrol Oil,1,280.0
2023-05-10,Fuel Hose,1,30.0
2023-05-10,Bolt Cap,15,1500.0
2023-05-10,Chain Lube,1,150.0
2023-05-10,Tire 275 x 17,1,800.0
2023-05-10,Spark Plug Housing Cap,1,30.0
2023-05-10,Helmet Freshener,1,200.0
2023-05-10,Motorcycle Cover Universal,1,187.0
2023-05-10,Quick Tire,3,5340.0
2023-05-10,Headlight Bulb,1,50.0
2023-05-11,Switch,1,200.0
2023-05-11,Seat Cover,1,100.0
2023-05-11,Switch,2,400.0
2023-05-11,Brake Rod,1,50.0
2023-05-11,Horn,1,100.0
2023-05-11,Zic Gear Oil 100ml,2,160.0
2023-05-11,Motol,2,300.0
2023-05-11,Brake Master Caliper,1,850.0
2023-05-11,Motol,3,450.0
2023-05-11,Spark Plug Cap,1,30.0
2023-05-12,Brake Rod,1,50.0
2023-05-12,Coolant,2,300.0
2023-05-12,Petrol SB 100,1,80.0
2023-05-12,Shell Advance,1,330.0
2023-05-12,Body Bolt Set,12,300.0
2023-05-12,Interior Leo,1,150.0
2023-05-12,Clutch Cable,1,130.0
2023-05-12,Tire Sealant,1,100.0
2023-05-12,Tire 275 x 17,1,800.0
2023-05-12,Helmet Rope,2,90.0
2023-05-12,Regulator,2,600.0
2023-05-12,Headlight Bulb,1,50.0
2023-05-12,Domino Switch,1,200.0
2023-05-12,Quick Tire,1,1780.0
2023-05-12,Chain Lube,4,600.0
2023-05-13,Battery 4L,1,750.0
2023-05-13,Domino Switch,1,200.0
2023-05-13,Carb Cleaner,3,450.0
2023-05-13,Stainless Bolt,16,320.0
2023-05-13,Headlight Bulb,1,50.0
2023-05-13,Tire 275 x 17,1,800.0
2023-05-13,Engine Sprocket Lock,1,10.0
2023-05-13,Quick Tire,4,7120.0
2023-05-13,Havoline,1,250.0
2023-05-13,Spark Plug Housing Cap,1,30.0
2023-05-14,Unerseat Organinzer,3,390.0
2023-05-14,Tail Light Bulb,3,150.0
2023-05-14,Foot Rest,3,750.0
2023-05-14,Castrol Oil,4,1120.0
2023-05-14,Throttle Assist,1,35.0
2023-05-14,Allen Bolt,15,150.0
2023-05-14,Stainless Bolt,24,480.0
2023-05-14,Bolt,22,220.0
2023-05-14,Side Mirror Carbon,1,250.0
2023-05-14,Brake Master Caliper,1,850.0
2023-05-14,Headlight Bulb,3,150.0
2023-05-14,Motul 800 m2,1,315.0
2023-05-15,Flasher Relay,2,100.0
2023-05-15,Handgrip Domino Red,2,400.0
2023-05-15,Chain Lube,2,300.0
2023-05-15,Battery 5L,1,840.0
2023-05-15,Clutch Cable,1,130.0
2023-05-15,Seat Cover,1,100.0
2023-05-15,3-Way Switch,3,570.0
2023-05-15,Battery 5L,2,1680.0
2023-05-15,Body Bolt Set,21,525.0
2023-05-15,Havoline,4,1000.0
2023-05-15,Zic Gear Oil 100ml,1,80.0
2023-05-15,Push Start,3,60.0
2023-05-15,Seat Cover,1,100.0
2023-05-15,Engine Sprocket Screw,1,20.0
2023-05-15,Switch,1,200.0
2023-05-15,Volt Meter,4,600.0
2023-05-15,Brake Fluid,2,200.0
2023-05-15,Brake Switch,1,60.0
2023-05-15,Domino Switch,1,200.0
2023-05-16,Fork Oil,2,100.0
2023-05-16,Side Mirror Carbon,1,250.0
2023-05-16,Tail Light,3,90.0
2023-05-16,Tire 275 x 17,2,1600.0
2023-05-16,Honda Oil,4,1200.0
2023-05-16,Bolt Cap Gold,19,1900.0
2023-05-16,Motorcycle Cover Universal,1,187.0
2023-05-17,Helmet Freshener,3,600.0
2023-05-17,Helmet Rope,1,45.0
2023-05-17,Bearing,2,220.0
2023-05-17,Spark Plug Housing Cap,1,30.0
2023-05-17,Fork Oil,1,50.0
2023-05-17,Motorcycle Cover Universal,2,374.0
2023-05-17,Clutch Cable,1,130.0
2023-05-17,Engine Sprocket Screw,1,20.0
2023-05-17,Body Bolt Set,15,375.0
2023-05-17,Headlight Bulb,1,50.0
2023-05-17,Tire 80x80x14,5,4000.0
2023-05-17,Unerseat Organinzer,1,130.0
2023-05-17,Throttle Pipe,3,60.0
2023-05-17,Quick Tire,6,10680.0
2023-05-17,E Bolt,6,4500.0
2023-05-17,Volt Meter,2,300.0
2023-05-18,Foot Rest,4,1000.0
2023-05-18,Fuel Hose,2,60.0
2023-05-18,Interior Series,4,640.0
2023-05-18,Zic Gear Oil 100ml,4,320.0
2023-05-18,Throttle Assist,1,35.0
2023-05-18,Battery 4L,4,3000.0
2023-05-18,Quick Tire,6,10680.0
2023-05-18,Shell Advance,3,990.0
2023-05-18,Socket Relay,4,280.0
2023-05-18,Tire 275 x 17,3,2400.0
2023-05-18,Spray Paint,3,60.0
2023-05-18,Yamalube,1,250.0
2023-05-19,Zic Gear Oil 100ml,1,80.0
2023-05-19,Brake Master Caliper,1,850.0
2023-05-19,Chain Lube,3,450.0
2023-05-19,Headlight Bulb,1,50.0
2023-05-19,Tire 90 x 90-17,1,1050.0
2023-05-19,Gold Bolt,20,1000.0
2023-05-19,Castrol Oil,4,1120.0
2023-05-19,Tire Sealant,3,300.0
2023-05-19,Unerseat Organinzer,2,260.0
2023-05-19,Brake Rod,1,50.0
2023-05-19,Axel Cap,3,360.0
2023-05-19,Seat Cover,1,100.0
2023-05-20,Brake Rod,1,50.0
2023-05-20,Tire 275 x 17,2,1600.0
2023-05-20,Tire 80x80x14,5,4000.0
2023-05-20,Tire 275 x 17,1,800.0
2023-05-20,Regulator,4,1200.0
2023-05-20,Honda Oil,2,600.0
2023-05-20,Throttle Assist,1,35.0
2023-05-20,Chamos,1,70.0
2023-05-20,Chain Takasago,1,400.0
2023-05-20,On/Off Switch,1,30.0
2023-05-20,Spark Plug Housing Cap,1,30.0
2023-05-20,Shell Advance,2,660.0
2023-05-20,Chain Lube,3,450.0
2023-05-20,Engine Sprocket Screw,2,40.0
2023-05-20,Battery 4L,1,750.0
2023-05-20,Tail Light Bulb,1,50.0
2023-05-20,Spark Plug,2,400.0
2023-05-20,Motol,1,150.0
2023-05-20,Headlight Bulb,4,200.0
2023-05-21,Electrical Tape,1,20.0
2023-05-21,Headlight Bulb,1,50.0
2023-05-21,Horn,1,100.0
2023-05-21,Brake Rod,1,50.0
2023-05-21,Phone Holder Universal,3,255.0
2023-05-21,Tire 90 x 90-17,1,1050.0
2023-05-22,Bolt,13,130.0
2023-05-22,Bolt,14,140.0
2023-05-22,Throttle Assist,4,140.0
2023-05-22,Switch,1,200.0
2023-05-22,Zic Gear Oil 100ml,4,320.0
2023-05-22,Peanut Bulb,1,20.0
2023-05-22,VS1 Big,1,200.0
2023-05-22,Tail Light Bulb,1,50.0
2023-05-22,Knuckle Bearing,1,150.0
2023-05-22,Gear Oil,1,80.0
2023-05-22,VS1 Big,1,200.0
2023-05-22,Allen Bolt,11,110.0
2023-05-22,Interior Series,3,480.0
2023-05-22,Volt Meter,1,150.0
2023-05-22,Helmet Hook,3,300.0
2023-05-23,Castrol Oil,2,560.0
2023-05-23,Stainless Bolt,25,500.0
2023-05-23,Horn,2,200.0
2023-05-23,Bolt Cap,16,1600.0
2023-05-23,Chain Lube,3,450.0
2023-05-23,Sprocket,3,150.0
2023-05-24,Fuel Hose,1,30.0
2023-05-24,Castrol Oil,1,280.0
2023-05-24,Chamos,3,210.0
2023-05-24,Shell Advance,2,660.0
2023-05-24,Fuse Holder/Box,1,50.0
2023-05-24,Side Mirror Carbon,1,250.0
2023-05-25,Knuckle Bearing,4,600.0
2023-05-25,Havoline,2,500.0
2023-05-25,Helmet Freshener,1,200.0
2023-05-25,WD40,2,460.0
2023-05-25,Interior Series,1,160.0
2023-05-25,VS1 Big,1,200.0
2023-05-25,Osram Peanut Bulb,3,90.0
2023-05-25,Spark Plug Housing Cap,3,90.0
2023-05-26,Tail Light,1,30.0
2023-05-26,Expander Bracket Motowolf,1,80.0
2023-05-26,Pito Curve,3,150.0
2023-05-26,Gear Oil,4,320.0
2023-05-26,Osram Peanut Bulb,2,60.0
2023-05-26,Switch,2,400.0
2023-05-26,Axel Cap,1,120.0
2023-05-26,Side Mirror Carbon,1,250.0
2023-05-26,Unerseat Organinzer,4,520.0
2023-05-26,Havoline,2,500.0
2023-05-26,Foot Rest,3,750.0
2023-05-26,Coolant,1,150.0
2023-05-26,Tire Sealant,1,100.0
2023-05-27,Bolt Cap,7,700.0
2023-05-27,Throttle Assist,3,105.0
2023-05-27,Spark Plug Housing Cap,2,60.0
2023-05-27,Knuckle Bearing,1,150.0
2023-05-27,Seat Cover,4,400.0
2023-05-27,Regulator,1,300.0
2023-05-27,Quick Tire,1,1780.0
2023-05-27,Motorcycle Cover Universal,2,374.0
2023-05-27,Honda Oil,2,600.0
2023-05-27,Honda Oil,3,900.0
2023-05-27,Honda Oil,2,600.0
2023-05-27,Engine Sprocket Lock,1,10.0
2023-05-27,Battery 5L,1,840.0
2023-05-27,Bolt Cap Gold,23,2300.0
2023-05-27,Bolt Cap,6,600.0
2023-05-27,Tail Light Bulb,3,150.0
2023-05-28,Foot Rest,1,250.0
2023-05-28,Bearing,1,110.0
2023-05-28,Battery 4L,1,750.0
2023-05-28,Battery OD,1,750.0
2023-05-28,Havoline,2,500.0
2023-05-28,Socket Relay,1,70.0
2023-05-28,Headlight Bulb,3,150.0
2023-05-28,Honda Oil,3,900.0
2023-05-28,Fork Oil,2,100.0
2023-05-28,Throttle Assist,4,140.0
2023-05-28,Peanut Bulb,2,40.0
2023-05-28,Repsol Oil,5,1750.0
2023-05-28,Interior Series,3,480.0
2023-05-28,Havoline,1,250.0
2023-05-28,Castrol Oil,2,560.0
2023-05-28,Coolant,2,300.0
2023-05-28,Magic Gatas,2,300.0
2023-05-28,On/Off Switch,1,30.0
2023-05-28,Battery 4L,1,750.0
2023-05-29,Quick Tire,1,1780.0
2023-05-29,Stainless Bolt,17,340.0
2023-05-29,Spark Plug Cap,1,30.0
2023-05-29,Tire 90 x 90-17,1,1050.0
2023-05-29,Tire Sealant,1,100.0
2023-05-29,Magic Gatas,2,300.0
2023-05-29,Regulator,2,600.0
2023-05-29,Spark Plug,1,200.0
2023-05-29,Shell Advance,4,1320.0
2023-05-29,Chain Lube,1,150.0
2023-05-29,Fuel Hose,3,90.0
2023-05-30,Chain Lube,2,300.0
2023-05-30,3-Way Switch,2,380.0
2023-05-30,Engine Sprocket Lock,1,10.0
2023-05-30,Motol,1,150.0
2023-05-30,Battery 7,1,450.0
2023-05-30,Bolt,15,150.0
2023-05-30,Domino Switch,2,400.0
2023-05-30,Chain Lube,1,150.0
2023-05-30,Seat Cover,1,100.0
2023-05-30,Spray Paint,3,60.0
2023-05-30,Mini Driving Light,2,1600.0
2023-05-30,Honda Oil,3,900.0
2023-05-30,Spark Plug Housing Cap,1,30.0
2023-05-30,Honda Oil,1,300.0
2023-05-31,Brake Rod,1,50.0
2023-05-31,Tire 275 x 17,5,4000.0
2023-05-31,Signal Light,1,95.0
2023-05-31,Battery 4L,1,750.0
2023-05-31,Carb Cleaner,1,150.0
2023-05-31,Battery 7,1,450.0
2023-05-31,Brake Rod,1,50.0
2023-05-31,Castrol Oil,1,280.0
2023-05-31,Clutch Cable,1,130.0
2023-05-31,Switch,2,400.0
2023-05-31,On/Off Switch,1,30.0
2023-05-31,Seat Cover,2,200.0
2023-05-31,Coolant,2,300.0
2023-05-31,Chain Standard,3,900.0
2023-06-01,Brake Shoe Honda Click,1,350.0
2023-06-01,Mini Driving Light,1,800.0
2023-06-01,Handgrip Domino Red,1,200.0
2023-06-01,Brake Rod,1,50.0
2023-06-01,Fork Oil,4,200.0
2023-06-01,Plate Badge,1,95.0
2023-06-01,Quick Tire,3,5340.0
2023-06-01,Side Mirror Domino,1,150.0
2023-06-01,Spark Plug Cap,1,30.0
2023-06-01,Foot Rest,3,750.0
2023-06-01,Throttle Pipe,1,20.0
2023-06-01,Carb Cleaner,1,150.0
2023-06-02,Headlight Bulb,1,50.0
2023-06-02,Battery 4L,4,3000.0
2023-06-02,Bolt Cap,14,1400.0
2023-06-02,Throttle Assist,1,35.0
2023-06-02,Zic Gear Oil 100ml,1,80.0
2023-06-02,VS1 Big,2,400.0
2023-06-02,Body Bolt Set,5,125.0
2023-06-02,Spark Plug Housing Cap,2,60.0
2023-06-02,Spark Plug,3,600.0
2023-06-02,Interior Leo,1,150.0
2023-06-02,Engine Sprocket Lock,1,10.0
2023-06-02,Regulator,3,900.0
2023-06-02,Quick Tire,2,3560.0
2023-06-02,Oil Filter,3,150.0
2023-06-02,Coolant,1,150.0
2023-06-03,Fork Oil,1,50.0
2023-06-03,Flasher Relay,1,50.0
2023-06-03,Bolt Cap,9,900.0
2023-06-03,Spark Plug Cap,1,30.0
2023-06-03,Throttle Assist,1,35.0
2023-06-03,Unerseat Organinzer,1,130.0
2023-06-03,Handgrip Domino Red,1,200.0
2023-06-03,Seat Cover,1,100.0
2023-06-03,Havoline,1,250.0
2023-06-03,Petron Oil,3,570.0
2023-06-03,Fork Oil,1,50.0
2023-06-03,Throttle Cable,3,600.0
2023-06-03,Castrol Oil,3,840.0
2023-06-03,Tire 80x80x14,5,4000.0
2023-06-03,Battery 5L,4,3360.0
2023-06-04,Shell Advance,2,660.0
2023-06-04,Brake Switch,1,60.0
2023-06-04,Gear Oil,5,400.0
2023-06-04,Battery 5L,1,840.0
